"ID","binomial","species_studyid","range_source","Area_m2_overlap","Area_m2_range","Area_m2_ID"
"A36_P1","Aprosmictus erythropterus","Aprosmictus erythropterus_A36_P1","BOTW",2670193993625.75,2743055210561.53,7685554253068.62
"A36_P1","Aprosmictus erythropterus","Aprosmictus erythropterus_A36_P1","GBIF occurrence",5027251238028.03,5155228230841.19,7685554253068.62
"A36_P1","Bubulcus ibis","Bubulcus ibis_A36_P1","IUCN",3716518496561.64,63608929813677.6,7685554253068.62
"A36_P1","Bubulcus ibis","Bubulcus ibis_A36_P1","BOTW",3716518491572.07,63608925748567.3,7685554253068.62
"A36_P1","Bubulcus ibis","Bubulcus ibis_A36_P1","GBIF occurrence",2616562365122.88,42695414604865.3,7685554253068.62
"A36_P1","Ardeotis australis","Ardeotis australis_A36_P1","IUCN",6597271188237.52,6717248953165.78,7685554253068.62
"A36_P1","Ardeotis australis","Ardeotis australis_A36_P1","BOTW",6597271188106.51,6717248953071.25,7685554253068.62
"A36_P1","Ardeotis australis","Ardeotis australis_A36_P1","GBIF occurrence",7578029740726.96,7631251790875,7685554253068.62
"A36_P1","Arses kaupi","Arses kaupi_A36_P1","BOTW",27453674197.1041,27770733143.558,7685554253068.62
"A36_P1","Arses kaupi","Arses kaupi_A36_P1","GBIF occurrence",373025594377.448,375457264711.361,7685554253068.62
"A36_P1","Artamus cinereus","Artamus cinereus_A36_P1","BOTW",7284877476127.89,7423572801864.9,7685554253068.62
"A36_P1","Artamus cinereus","Artamus cinereus_A36_P1","GBIF occurrence",7587486516632.65,7645509365053.14,7685554253068.62
"A36_P1","Artamus cyanopterus","Artamus cyanopterus_A36_P1","BOTW",3887807760384.24,3897118378311.94,7685554253068.62
"A36_P1","Artamus cyanopterus","Artamus cyanopterus_A36_P1","GBIF occurrence",5370658102554.57,5383227890282.09,7685554253068.62
"A36_P1","Artamus minor","Artamus minor_A36_P1","BOTW",6474495611144,6485166890772.56,7685554253068.62
"A36_P1","Artamus minor","Artamus minor_A36_P1","GBIF occurrence",7089513548322.6,7106231777760.11,7685554253068.62
"A36_P1","Artamus personatus","Artamus personatus_A36_P1","IUCN",7557124975086.2,7568107219741.69,7685554253068.62
"A36_P1","Artamus personatus","Artamus personatus_A36_P1","BOTW",7492007510970.58,7500863716122.07,7685554253068.62
"A36_P1","Artamus personatus","Artamus personatus_A36_P1","GBIF occurrence",7654368684575.89,7675709186249.36,7685554253068.62
"A36_P1","Artamus superciliosus","Artamus superciliosus_A36_P1","IUCN",7154595896938.55,7165626042386.5,7685554253068.62
"A36_P1","Artamus superciliosus","Artamus superciliosus_A36_P1","BOTW",7154595896783,7162672292964.24,7685554253068.62
"A36_P1","Artamus superciliosus","Artamus superciliosus_A36_P1","GBIF occurrence",7271125946241.91,7290320729723.42,7685554253068.62
"A36_P1","Ashbyia lovensis","Ashbyia lovensis_A36_P1","BOTW",699489418537.775,699489418537.775,7685554253068.62
"A36_P1","Ashbyia lovensis","Ashbyia lovensis_A36_P1","GBIF occurrence",2009767017444.52,2009848892145.14,7685554253068.62
"A36_P1","Atrichornis clamosus","Atrichornis clamosus_A36_P1","IUCN",155875928.645687,163909710.891706,7685554253068.62
"A36_P1","Atrichornis clamosus","Atrichornis clamosus_A36_P1","BOTW",155875956.304339,163909738.94346,7685554253068.62
"A36_P1","Atrichornis clamosus","Atrichornis clamosus_A36_P1","GBIF occurrence",147427676545.364,148012600173.037,7685554253068.62
"A36_P1","Atrichornis rufescens","Atrichornis rufescens_A36_P1","BOTW",61296044999.8493,61357215286.5558,7685554253068.62
"A36_P1","Atrichornis rufescens","Atrichornis rufescens_A36_P1","GBIF occurrence",211276448937.953,212459752469.629,7685554253068.62
"A36_P1","Aviceda subcristata","Aviceda subcristata_A36_P1","IUCN",836628929073.358,1718124834096.78,7685554253068.62
"A36_P1","Aviceda subcristata","Aviceda subcristata_A36_P1","BOTW",836628929043.393,1718124834106.25,7685554253068.62
"A36_P1","Aviceda subcristata","Aviceda subcristata_A36_P1","GBIF occurrence",3096384319945.04,4192202828448.28,7685554253068.62
"A36_P1","Barnardius zonarius","Barnardius zonarius_A36_P1","IUCN",5301542881553.98,5305452042337.81,7685554253068.62
"A36_P1","Barnardius zonarius","Barnardius zonarius_A36_P1","BOTW",5301542881387.14,5305452042169.59,7685554253068.62
"A36_P1","Barnardius zonarius","Barnardius zonarius_A36_P1","GBIF occurrence",7234857227097.47,7248356670512.2,7685554253068.62
"A36_P1","Botaurus poiciloptilus","Botaurus poiciloptilus_A36_P1","IUCN",1281854231869.34,1425382925720.92,7685554253068.62
"A36_P1","Botaurus poiciloptilus","Botaurus poiciloptilus_A36_P1","BOTW",1281854231810.47,1425382925644.45,7685554253068.62
"A36_P1","Botaurus poiciloptilus","Botaurus poiciloptilus_A36_P1","GBIF occurrence",2052965542480.26,2313371342480,7685554253068.62
"A36_P1","Burhinus grallarius","Burhinus grallarius_A36_P1","BOTW",2561303315329.16,2586160810826.39,7685554253068.62
"A36_P1","Burhinus grallarius","Burhinus grallarius_A36_P1","GBIF occurrence",7140042953989.54,7185468229347.26,7685554253068.62
"A36_P1","Butorides striata","Butorides striata_A36_P1","IUCN",866700649941.733,53956700449135.5,7685554253068.62
"A36_P1","Butorides striata","Butorides striata_A36_P1","BOTW",866700649247.149,53954119646809.1,7685554253068.62
"A36_P1","Butorides striata","Butorides striata_A36_P1","GBIF occurrence",2144162661024.26,37201934500101.2,7685554253068.62
"A36_P1","Cacatua pastinator","Cacatua pastinator_A36_P1","BOTW",200270586489.392,200538756416.909,7685554253068.62
"A36_P1","Cacatua pastinator","Cacatua pastinator_A36_P1","GBIF occurrence",898870607966.637,900516745579.75,7685554253068.62
"A36_P1","Cacatua sanguinea","Cacatua sanguinea_A36_P1","BOTW",5279285009562.21,5317399109594.22,7685554253068.62
"A36_P1","Cacatua sanguinea","Cacatua sanguinea_A36_P1","GBIF occurrence",7147013239452.92,7281423675509.35,7685554253068.62
"A36_P1","Cacatua tenuirostris","Cacatua tenuirostris_A36_P1","BOTW",559290354783.112,562525183995.333,7685554253068.62
"A36_P1","Cacatua tenuirostris","Cacatua tenuirostris_A36_P1","GBIF occurrence",2563216813371.42,2573036828609.43,7685554253068.62
"A36_P1","Cacomantis castaneiventris","Cacomantis castaneiventris_A36_P1","BOTW",24367510618.9314,790922127612.805,7685554253068.62
"A36_P1","Cacomantis castaneiventris","Cacomantis castaneiventris_A36_P1","GBIF occurrence",262054802836.148,972006172957.006,7685554253068.62
"A36_P1","Cacomantis flabelliformis","Cacomantis flabelliformis_A36_P1","BOTW",2192901054718.44,2434269437867.5,7685554253068.62
"A36_P1","Cacomantis flabelliformis","Cacomantis flabelliformis_A36_P1","GBIF occurrence",5320025419746.71,6026837418017,7685554253068.62
"A36_P1","Cacomantis variolosus","Cacomantis variolosus_A36_P1","BOTW",1463748649811.64,3750782694607.77,7685554253068.62
"A36_P1","Cacomantis variolosus","Cacomantis variolosus_A36_P1","GBIF occurrence",3621732968379.31,6445072296918.7,7685554253068.62
"A36_P1","Calamanthus campestris","Calamanthus campestris_A36_P1","BOTW",1450911331091.77,1452514487990.24,7685554253068.62
"A36_P1","Calamanthus campestris","Calamanthus campestris_A36_P1","GBIF occurrence",4063855454630.52,4069342110618.29,7685554253068.62
"A36_P1","Calamanthus fuliginosus","Calamanthus fuliginosus_A36_P1","IUCN",194759270504.709,197680686146.804,7685554253068.62
"A36_P1","Calamanthus fuliginosus","Calamanthus fuliginosus_A36_P1","BOTW",194761511843.812,197682927529.923,7685554253068.62
"A36_P1","Calamanthus fuliginosus","Calamanthus fuliginosus_A36_P1","GBIF occurrence",1038003330472.05,1043370659599.24,7685554253068.62
"A36_P1","Callocephalon fimbriatum","Callocephalon fimbriatum_A36_P1","BOTW",337119616699.568,337874036475.887,7685554253068.62
"A36_P1","Callocephalon fimbriatum","Callocephalon fimbriatum_A36_P1","GBIF occurrence",1064885486615.07,1069404298624.14,7685554253068.62
"A36_P1","Calyptorhynchus banksii","Calyptorhynchus banksii_A36_P1","BOTW",2792799858054.06,2798975204311.52,7685554253068.62
"A36_P1","Calyptorhynchus banksii","Calyptorhynchus banksii_A36_P1","GBIF occurrence",6021311741651.78,6038867602786.96,7685554253068.62
"A36_P1","Calyptorhynchus baudinii","Calyptorhynchus baudinii_A36_P1","GBIF occurrence",285177119877.468,286047182009.615,7685554253068.62
"A36_P1","Calyptorhynchus funereus","Calyptorhynchus funereus_A36_P1","GBIF occurrence",1734636659854.01,1742710817676.5,7685554253068.62
"A36_P1","Calyptorhynchus lathami","Calyptorhynchus lathami_A36_P1","BOTW",768101936061.787,769482668626.142,7685554253068.62
"A36_P1","Calyptorhynchus lathami","Calyptorhynchus lathami_A36_P1","GBIF occurrence",1310526977730.41,1314960192462.35,7685554253068.62
"A36_P1","Calyptorhynchus latirostris","Calyptorhynchus latirostris_A36_P1","GBIF occurrence",347958788912.603,349425315775.912,7685554253068.62
"A36_P1","Caprimulgus macrurus","Caprimulgus macrurus_A36_P1","IUCN",533537340550.88,5990101399483.5,7685554253068.62
"A36_P1","Caprimulgus macrurus","Caprimulgus macrurus_A36_P1","BOTW",533537333517.344,5990101348429.14,7685554253068.62
"A36_P1","Caprimulgus macrurus","Caprimulgus macrurus_A36_P1","GBIF occurrence",1632350130500.06,7870979194912.67,7685554253068.62
"A36_P1","Carduelis carduelis","Carduelis carduelis_A36_P1","IUCN",693442147793.375,15546243501366.2,7685554253068.62
"A36_P1","Carduelis carduelis","Carduelis carduelis_A36_P1","BOTW",693442147796.979,15546092385242.4,7685554253068.62
"A36_P1","Carduelis carduelis","Carduelis carduelis_A36_P1","GBIF occurrence",2045323324647.57,27313513273563.7,7685554253068.62
"A36_P1","Carterornis leucotis","Carterornis leucotis_A36_P1","BOTW",309424242787.931,312561627650.627,7685554253068.62
"A36_P1","Carterornis leucotis","Carterornis leucotis_A36_P1","GBIF occurrence",839231747150.142,844044717321.437,7685554253068.62
"A36_P1","Casuarius casuarius","Casuarius casuarius_A36_P1","BOTW",26936309614.007,397042349738.663,7685554253068.62
"A36_P1","Casuarius casuarius","Casuarius casuarius_A36_P1","GBIF occurrence",267415796554.225,683052272234.465,7685554253068.62
"A36_P1","Centropus phasianinus","Centropus phasianinus_A36_P1","IUCN",2198958184472.19,2665532966686.12,7685554253068.62
"A36_P1","Centropus phasianinus","Centropus phasianinus_A36_P1","BOTW",2198945572845.28,2665520198665.33,7685554253068.62
"A36_P1","Centropus phasianinus","Centropus phasianinus_A36_P1","GBIF occurrence",4850223354226.79,5599503315361.65,7685554253068.62
"A36_P1","Cereopsis novaehollandiae","Cereopsis novaehollandiae_A36_P1","IUCN",557794636916.478,595801466674.608,7685554253068.62
"A36_P1","Cereopsis novaehollandiae","Cereopsis novaehollandiae_A36_P1","BOTW",557794636883.501,595801466662.194,7685554253068.62
"A36_P1","Cereopsis novaehollandiae","Cereopsis novaehollandiae_A36_P1","GBIF occurrence",1565361734253.34,2568563541924.1,7685554253068.62
"A36_P1","Certhionyx variegatus","Certhionyx variegatus_A36_P1","BOTW",5119022001377.64,5122091983122.85,7685554253068.62
"A36_P1","Certhionyx variegatus","Certhionyx variegatus_A36_P1","GBIF occurrence",6754746175557.73,6764297099759.91,7685554253068.62
"A36_P1","Ceyx azureus","Ceyx azureus_A36_P1","IUCN",2618375474447.53,3398489468397.52,7685554253068.62
"A36_P1","Ceyx azureus","Ceyx azureus_A36_P1","BOTW",2618375474480.69,3398489468150.6,7685554253068.62
"A36_P1","Ceyx azureus","Ceyx azureus_A36_P1","GBIF occurrence",886232063050.571,892216264688.68,7685554253068.62
"A36_P1","Ceyx pusillus","Ceyx pusillus_A36_P1","IUCN",275065240828.401,910124535046.195,7685554253068.62
"A36_P1","Ceyx pusillus","Ceyx pusillus_A36_P1","BOTW",275065240832.856,910124535143.055,7685554253068.62
"A36_P1","Ceyx pusillus","Ceyx pusillus_A36_P1","GBIF occurrence",1418239374062.6,2044193688686.86,7685554253068.62
"A36_P1","Chrysococcyx lucidus","Chrysococcyx lucidus_A36_P1","GBIF occurrence",4715963422462.03,5775004868258.39,7685554253068.62
"A36_P1","Chrysococcyx minutillus","Chrysococcyx minutillus_A36_P1","GBIF occurrence",2430418761628.91,4697586680068.81,7685554253068.62
"A36_P1","Chrysococcyx osculans","Chrysococcyx osculans_A36_P1","GBIF occurrence",7580849662211.08,7599454685949.64,7685554253068.62
"A36_P1","Chalcophaps indica","Chalcophaps indica_A36_P1","GBIF occurrence",1940343461025.39,9561867249375.4,7685554253068.62
"A36_P1","Charadrius bicinctus","Charadrius bicinctus_A36_P1","IUCN",1377323499062.23,1655193863967.79,7685554253068.62
"A36_P1","Charadrius bicinctus","Charadrius bicinctus_A36_P1","BOTW",1377323499047.3,1655193863948.88,7685554253068.62
"A36_P1","Charadrius bicinctus","Charadrius bicinctus_A36_P1","GBIF occurrence",1980093818118.14,2260233476214.78,7685554253068.62
"A36_P1","Charadrius leschenaultii","Charadrius leschenaultii_A36_P1","IUCN",278668234026.711,8942024175955.46,7685554253068.62
"A36_P1","Charadrius leschenaultii","Charadrius leschenaultii_A36_P1","BOTW",278672416638.733,8942028547364.27,7685554253068.62
"A36_P1","Charadrius leschenaultii","Charadrius leschenaultii_A36_P1","GBIF occurrence",3271419223793.05,20841995585683.1,7685554253068.62
"A36_P1","Charadrius mongolus","Charadrius mongolus_A36_P1","IUCN",254049049272.748,8331281177609.6,7685554253068.62
"A36_P1","Charadrius mongolus","Charadrius mongolus_A36_P1","BOTW",254047639128.198,8331285351671.34,7685554253068.62
"A36_P1","Charadrius mongolus","Charadrius mongolus_A36_P1","GBIF occurrence",4028666881876.51,23778823714467.6,7685554253068.62
"A36_P1","Charadrius ruficapillus","Charadrius ruficapillus_A36_P1","IUCN",4762794144872.39,4811331655567.97,7685554253068.62
"A36_P1","Charadrius ruficapillus","Charadrius ruficapillus_A36_P1","BOTW",4762794144775.66,4811331655713.92,7685554253068.62
"A36_P1","Charadrius ruficapillus","Charadrius ruficapillus_A36_P1","GBIF occurrence",7635972686908.02,7690671221525.63,7685554253068.62
"A36_P1","Charadrius veredus","Charadrius veredus_A36_P1","IUCN",1913086314233.66,4627324646258.83,7685554253068.62
"A36_P1","Charadrius veredus","Charadrius veredus_A36_P1","BOTW",1913086314265.44,4627324646381.71,7685554253068.62
"A36_P1","Charadrius veredus","Charadrius veredus_A36_P1","GBIF occurrence",5794032953006.63,9574691362887.07,7685554253068.62
"A36_P1","Cheramoeca leucosterna","Cheramoeca leucosterna_A36_P1","IUCN",5211791541803.8,5215723459139.06,7685554253068.62
"A36_P1","Cheramoeca leucosterna","Cheramoeca leucosterna_A36_P1","BOTW",5211795935912.3,5215727853140.39,7685554253068.62
"A36_P1","Cheramoeca leucosterna","Cheramoeca leucosterna_A36_P1","GBIF occurrence",7083052500127.64,7094846572029.8,7685554253068.62
"A36_P1","Chloris chloris","Chloris chloris_A36_P1","BOTW",364998145777.26,11398923808067.7,7685554253068.62
"A36_P1","Chloris chloris","Chloris chloris_A36_P1","GBIF occurrence",1219244550277.14,20730096453104.4,7685554253068.62
"A36_P1","Pyrrholaemus sagittatus","Pyrrholaemus sagittatus_A36_P1","BOTW",1267136031703.31,1269134494885.19,7685554253068.62
"A36_P1","Pyrrholaemus sagittatus","Pyrrholaemus sagittatus_A36_P1","GBIF occurrence",1914990730857.19,1920110343974.75,7685554253068.62
"A36_P1","Megalurus cruralis","Megalurus cruralis_A36_P1","GBIF occurrence",7625383125233.15,7646027216928.16,7685554253068.62
"A36_P1","Megalurus mathewsi","Megalurus mathewsi_A36_P1","GBIF occurrence",7599641538696.06,7618758970351.76,7685554253068.62
"A36_P1","Cinclosoma castaneothorax","Cinclosoma castaneothorax_A36_P1","BOTW",488478659864.366,488478659864.366,7685554253068.62
"A36_P1","Cinclosoma castaneothorax","Cinclosoma castaneothorax_A36_P1","GBIF occurrence",4778535730684.79,4782036486369.79,7685554253068.62
"A36_P1","Cinclosoma castanotum","Cinclosoma castanotum_A36_P1","BOTW",2821016345116.34,2823366519191.31,7685554253068.62
"A36_P1","Cinclosoma castanotum","Cinclosoma castanotum_A36_P1","GBIF occurrence",4457887598240.64,4462445373008.72,7685554253068.62
"A36_P1","Cinclosoma cinnamomeum","Cinclosoma cinnamomeum_A36_P1","BOTW",764829559725.172,764829559725.172,7685554253068.62
"A36_P1","Cinclosoma cinnamomeum","Cinclosoma cinnamomeum_A36_P1","GBIF occurrence",2831000074524.83,2832481998883.77,7685554253068.62
"A36_P1","Cinclosoma punctatum","Cinclosoma punctatum_A36_P1","BOTW",561848813680.544,567920577615.071,7685554253068.62
"A36_P1","Cinclosoma punctatum","Cinclosoma punctatum_A36_P1","GBIF occurrence",1615177378366.69,1621398675088.5,7685554253068.62
"A36_P1","Circus approximans","Circus approximans_A36_P1","IUCN",4693812734075.54,5135402486053.95,7685554253068.62
"A36_P1","Circus approximans","Circus approximans_A36_P1","BOTW",4693492343419.73,5134943646066.41,7685554253068.62
"A36_P1","Circus approximans","Circus approximans_A36_P1","GBIF occurrence",7275587175089.7,7959404674228.7,7685554253068.62
"A36_P1","Circus assimilis","Circus assimilis_A36_P1","BOTW",7581704511338.31,7817547592288.92,7685554253068.62
"A36_P1","Circus assimilis","Circus assimilis_A36_P1","GBIF occurrence",7666213402914.54,7889537282701.58,7685554253068.62
"A36_P1","Cissomela pectoralis","Cissomela pectoralis_A36_P1","BOTW",1081617608184.3,1086177679233.24,7685554253068.62
"A36_P1","Cissomela pectoralis","Cissomela pectoralis_A36_P1","GBIF occurrence",2909962213908.15,2922412401222.44,7685554253068.62
"A36_P1","Cisticola exilis","Cisticola exilis_A36_P1","IUCN",2469524456737.65,7177264677103.46,7685554253068.62
"A36_P1","Cisticola exilis","Cisticola exilis_A36_P1","BOTW",2469599997540.95,7177348997873.62,7685554253068.62
"A36_P1","Cisticola exilis","Cisticola exilis_A36_P1","GBIF occurrence",4774406418672.3,9690328505226.3,7685554253068.62
"A36_P1","Climacteris affinis","Climacteris affinis_A36_P1","BOTW",2629974602052.73,2630036347877.58,7685554253068.62
"A36_P1","Climacteris affinis","Climacteris affinis_A36_P1","GBIF occurrence",5393561903871.12,5400184590330.29,7685554253068.62
"A36_P1","Climacteris erythrops","Climacteris erythrops_A36_P1","BOTW",316921186651.015,317210536429.603,7685554253068.62
"A36_P1","Climacteris erythrops","Climacteris erythrops_A36_P1","GBIF occurrence",875599774963.068,879241631529.49,7685554253068.62
"A36_P1","Climacteris melanurus","Climacteris melanurus_A36_P1","BOTW",1118448475447.52,1122025404338.08,7685554253068.62
"A36_P1","Climacteris melanurus","Climacteris melanurus_A36_P1","GBIF occurrence",2813771206276.11,2823879086558.77,7685554253068.62
"A36_P1","Climacteris picumnus","Climacteris picumnus_A36_P1","BOTW",2263199573177.31,2269397304702.5,7685554253068.62
"A36_P1","Climacteris picumnus","Climacteris picumnus_A36_P1","GBIF occurrence",3514908485845.41,3523001006123.24,7685554253068.62
"A36_P1","Climacteris rufus","Climacteris rufus_A36_P1","BOTW",451668162141.529,452307174781.009,7685554253068.62
"A36_P1","Climacteris rufus","Climacteris rufus_A36_P1","GBIF occurrence",2152303241136.39,2155356200356.84,7685554253068.62
"A36_P1","Colluricincla boweri","Colluricincla boweri_A36_P1","BOTW",30168974758.2188,30983135826.877,7685554253068.62
"A36_P1","Colluricincla boweri","Colluricincla boweri_A36_P1","GBIF occurrence",253039545146.003,254880079851.579,7685554253068.62
"A36_P1","Colluricincla megarhyncha","Colluricincla megarhyncha_A36_P1","BOTW",457604366437.967,1204726416245.39,7685554253068.62
