"ID","mean_cv_studylevel","sd_cv_studylevel","Article_ID","Study_ID","ID_BioShifts","ID_CoRE","Article","DOI","LatCentDeg","LonCentDeg","Areakm2","LatExtentk","EleExtentm","Eleminm","Elemaxm","Elemeanm","Study_area","Subsp_or_Pop","Eco","Type","Param","sp_name_publication","sp_name_database","sp_name_checked","kingdom","phylum","class","family","taxonID","Trend","unit","Significance","Magnitude","Angle","FigTable","START_firstperiod","MIDPOINT_firstperiod","END_firstperiod","START_secondperiod","MIDPOINT_secondperiod","END_secondperiod","Duration","Direction","Rate","UnitRate","Grain_size","N_periodes","Sampling","Category","Obs_type","Uncertainty_distribution","Position_definition","Position_definition_category","scientificName","cv_res","species_studyid","cv_type","mean_cv_sppspecific","sd_cv_sppspecific","order","ObservationTypeSpecific","DispersalSource","Field","DispersalDistance","Code","DispersalUnit","Database","Sex","group","type","ObservationTypeGeneral","DispersalDistanceKm","MaxDispersalDistanceKm","AgeAtMaturityDays","YearOfMaturity","DispersalPotentialKmY","DispersalPotentialmY","DispersalDistancem","tracking_climate","is_contraction","annual_dispersal_pot","ShiftKmY","ClimVeloTKmY_study","ClimVeloTKmY_spp","AnnualDispPotKmY","LimitingRate","what_is_limiting","colour","range_source","Area_m2_ID","Area_m2_range","BodySize"
"A10_P1",1.23522004446367,1.59876176831349,"A10","P1",10,73,"LaSorte_Thompson_2007_Ecology","10.1890/06-1072.1",-99.12988,39.52959,7933705.8,2740.96,5044.43,0,5044.43,752.03,"North America (US, CN, northern MX)",NA,"Ter","LAT","LE","Eudocimus_albus","Eudocimus_albus","Eudocimus_albus","Animalia","Chordata","Aves","Threskiornithidae","Find_Sci_Names","2.49","km/year","U",NA,NA,"Table A1",1975,1975,1975,2004,2004,2004,30,"Expansion",2.49,"km/year","large",10,"MULTIPLE(continuous)","TimeSeries","occurrence","RAW","Maximum latitude of the 12 km radius survey circle where the species was documented","Furthest occurrence","Eudocimus albus","25km","Eudocimus albus_A10_P1","mat_25km_gVelLat",2.20762204065194,1.3333199337188,"Pelecaniformes","natal dispersal","Kushlan and Bildstein (1992)","Natal_dispersal_maximum_distance_(km)",100,"MaxDispersalDistance","km","Sutherland (birds)","m/f","Birds","Max","natal dispersal",100,100,730,2,50,50000,1e+05,TRUE,"NO",50,2.49,1.23522004446367,2.20762204065194,50,2.20762204065194,"Climate",2.20762204065194,"IUCN",7933705804790.3,1932004477664.3,90.4
"A10_P1",1.23522004446367,1.59876176831349,"A10","P1",10,73,"LaSorte_Thompson_2007_Ecology","10.1890/06-1072.1",-99.12988,39.52959,7933705.8,2740.96,5044.43,0,5044.43,752.03,"North America (US, CN, northern MX)",NA,"Ter","LAT","LE","Falco_columbarius","Falco_columbarius","Falco_columbarius","Animalia","Chordata","Aves","Falconidae","Find_Sci_Names","0.12","km/year","U",NA,NA,"Table A1",1975,1975,1975,2004,2004,2004,30,"Expansion",0.12,"km/year","large",10,"MULTIPLE(continuous)","TimeSeries","occurrence","RAW","Maximum latitude of the 12 km radius survey circle where the species was documented","Furthest occurrence","Falco columbarius","25km","Falco columbarius_A10_P1","mat_25km_gVelLat",1.19626613366523,1.4993458077668,"Falconiformes","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)",81100,"MaxDispersalDistance","m","Jenkins et al. 2007",NA,"Birds","Max","natal/breeding dispersal",81.1,81.1,365,1,81.1,81100,81100,TRUE,"NO",81.1,0.12,1.23522004446367,1.19626613366523,81.1,1.19626613366523,"Climate",1.19626613366523,"BOTW",7933705804790.3,47918643637828.1,34.3
"A10_P1",1.23522004446367,1.59876176831349,"A10","P1",10,73,"LaSorte_Thompson_2007_Ecology","10.1890/06-1072.1",-99.12988,39.52959,7933705.8,2740.96,5044.43,0,5044.43,752.03,"North America (US, CN, northern MX)",NA,"Ter","LAT","LE","Falco_mexicanus","Falco_mexicanus","Falco_mexicanus","Animalia","Chordata","Aves","Falconidae","Find_Sci_Names","0.88","km/year","U",NA,NA,"Table A1",1975,1975,1975,2004,2004,2004,30,"Expansion",0.88,"km/year","large",10,"MULTIPLE(continuous)","TimeSeries","occurrence","RAW","Maximum latitude of the 12 km radius survey circle where the species was documented","Furthest occurrence","Falco mexicanus","25km","Falco mexicanus_A10_P1","mat_25km_gVelLat",0.432938983425553,1.0407929791791,"Falconiformes","arithmetic mean natal dispersal distance","Chu 2021","arimean",184.8219336,"MeanDispersalDistance","km","Chu 2021",NA,"Birds","Mean","natal dispersal",184.8219336,184.8219336,365,1,184.8219336,184821.9336,184821.9336,TRUE,"NO",184.8219336,0.88,1.23522004446367,0.432938983425553,184.8219336,0.432938983425553,"Climate",0.432938983425553,"IUCN",7933705804790.3,5425089124214.94,55.6
"A10_P1",1.23522004446367,1.59876176831349,"A10","P1",10,73,"LaSorte_Thompson_2007_Ecology","10.1890/06-1072.1",-99.12988,39.52959,7933705.8,2740.96,5044.43,0,5044.43,752.03,"North America (US, CN, northern MX)",NA,"Ter","LAT","LE","Falco_sparverius","Falco_sparverius","Falco_sparverius","Animalia","Chordata","Aves","Falconidae","Find_Sci_Names","-3.87","km/year","U",NA,NA,"Table A1",1975,1975,1975,2004,2004,2004,30,"Contraction",-3.87,"km/year","large",10,"MULTIPLE(continuous)","TimeSeries","occurrence","RAW","Maximum latitude of the 12 km radius survey circle where the species was documented","Furthest occurrence","Falco sparverius","25km","Falco sparverius_A10_P1","mat_25km_gVelLat",1.19626613366523,1.4993458077668,"Falconiformes","arithmetic mean natal dispersal distance","Chu 2021","arimean",65.6673505,"MeanDispersalDistance","km","Chu 2021",NA,"Birds","Mean","natal dispersal",65.6673505,65.6673505,365,1,65.6673505,65667.3505,65667.3505,FALSE,"YES",65.6673505,-3.87,1.23522004446367,1.19626613366523,65.6673505,1.19626613366523,"Climate",1.19626613366523,"IUCN",7933705804790.3,27777010020962.2,33.7
"A10_P1",1.23522004446367,1.59876176831349,"A10","P1",10,73,"LaSorte_Thompson_2007_Ecology","10.1890/06-1072.1",-99.12988,39.52959,7933705.8,2740.96,5044.43,0,5044.43,752.03,"North America (US, CN, northern MX)",NA,"Ter","LAT","LE","Gallinula_chloropus","Gallinula_chloropus","Gallinula_chloropus","Animalia","Chordata","Aves","Rallidae","Find_Sci_Names","-1.12","km/year","U",NA,NA,"Table A1",1975,1975,1975,2004,2004,2004,30,"Contraction",-1.12,"km/year","large",10,"MULTIPLE(continuous)","TimeSeries","occurrence","RAW","Maximum latitude of the 12 km radius survey circle where the species was documented","Furthest occurrence","Gallinula chloropus","25km","Gallinula chloropus_A10_P1","mat_25km_gVelLat",1.31736300299481,1.54860735754163,"Gruiformes","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)",25100,"MaxDispersalDistance","m","Jenkins et al. 2007",NA,"Birds","Max","natal/breeding dispersal",25.1,25.1,364.234,1,25.1,25100,25100,FALSE,"YES",25.1,-1.12,1.23522004446367,1.31736300299481,25.1,1.31736300299481,"Climate",1.31736300299481,"GBIF occurrence",7933705804790.3,73867743294176.7,48.5
"A10_P1",1.23522004446367,1.59876176831349,"A10","P1",10,73,"LaSorte_Thompson_2007_Ecology","10.1890/06-1072.1",-99.12988,39.52959,7933705.8,2740.96,5044.43,0,5044.43,752.03,"North America (US, CN, northern MX)",NA,"Ter","LAT","LE","Grus_canadensis","Grus_canadensis","Grus_canadensis","Animalia","Chordata","Aves","Gruidae","Find_Sci_Names","2.49","km/year","U",NA,NA,"Table A1",1975,1975,1975,2004,2004,2004,30,"Expansion",2.49,"km/year","large",10,"MULTIPLE(continuous)","TimeSeries","occurrence","RAW","Maximum latitude of the 12 km radius survey circle where the species was documented","Furthest occurrence","Grus canadensis","25km","Grus canadensis_A10_P1","mat_25km_gVelLat",1.11571958340042,1.49760069088624,"Gruiformes","arithmetic mean natal dispersal distance","Chu 2021","arimean",33.96326368,"MeanDispersalDistance","km","Chu 2021",NA,"Birds","Mean","natal dispersal",33.96326368,33.96326368,1095,3,11.3210878933333,11321.0878933333,33963.26368,TRUE,"NO",11.3210878933333,2.49,1.23522004446367,1.11571958340042,11.3210878933333,1.11571958340042,"Climate",1.11571958340042,"IUCN",7933705804790.3,14715615262629.4,216.2
"A10_P1",1.23522004446367,1.59876176831349,"A10","P1",10,73,"LaSorte_Thompson_2007_Ecology","10.1890/06-1072.1",-99.12988,39.52959,7933705.8,2740.96,5044.43,0,5044.43,752.03,"North America (US, CN, northern MX)",NA,"Ter","LAT","LE","Gymnorhinus_cyanocephalus","Gymnorhinus_cyanocephalus","Gymnorhinus_cyanocephalus","Animalia","Chordata","Aves","Corvidae","Find_Sci_Names","-0.69","km/year","U",NA,NA,"Table A1",1975,1975,1975,2004,2004,2004,30,"Contraction",-0.69,"km/year","large",10,"MULTIPLE(continuous)","TimeSeries","occurrence","RAW","Maximum latitude of the 12 km radius survey circle where the species was documented","Furthest occurrence","Gymnorhinus cyanocephalus","25km","Gymnorhinus cyanocephalus_A10_P1","mat_25km_gVelLat",0.143170915272376,0.687902273481356,"Passeriformes","natal dispersal","Marzluff and Balda (1989)","Natal_dispersal_maximum_distance_(km)",640,"MaxDispersalDistance","km","Sutherland (birds)","m/f","Birds","Max","natal dispersal",640,640,365,1,640,640000,640000,FALSE,"YES",640,-0.69,1.23522004446367,0.143170915272376,640,0.143170915272376,"Climate",0.143170915272376,"BOTW",7933705804790.3,1284048893207.78,37.7
"A10_P1",1.23522004446367,1.59876176831349,"A10","P1",10,73,"LaSorte_Thompson_2007_Ecology","10.1890/06-1072.1",-99.12988,39.52959,7933705.8,2740.96,5044.43,0,5044.43,752.03,"North America (US, CN, northern MX)",NA,"Ter","LAT","LE","Haliaeetus_leucocephalus","Haliaeetus_leucocephalus","Haliaeetus_leucocephalus","Animalia","Chordata","Aves","Accipitridae","Find_Sci_Names","6.36","km/year","U",NA,NA,"Table A1",1975,1975,1975,2004,2004,2004,30,"Expansion",6.36,"km/year","large",10,"MULTIPLE(continuous)","TimeSeries","occurrence","RAW","Maximum latitude of the 12 km radius survey circle where the species was documented","Furthest occurrence","Haliaeetus leucocephalus","25km","Haliaeetus leucocephalus_A10_P1","mat_25km_gVelLat",1.19542140821102,1.49417679735532,"Accipitriformes","arithmetic mean natal dispersal distance","Chu 2021","arimean",139.0124832,"MeanDispersalDistance","km","Chu 2021",NA,"Birds","Mean","natal dispersal",139.0124832,139.0124832,1460,4,34.7531208,34753.1208,139012.4832,TRUE,"NO",34.7531208,6.36,1.23522004446367,1.19542140821102,34.7531208,1.19542140821102,"Climate",1.19542140821102,"IUCN",7933705804790.3,15549097049260.7,81.7
"A10_P1",1.23522004446367,1.59876176831349,"A10","P1",10,73,"LaSorte_Thompson_2007_Ecology","10.1890/06-1072.1",-99.12988,39.52959,7933705.8,2740.96,5044.43,0,5044.43,752.03,"North America (US, CN, northern MX)",NA,"Ter","LAT","LE","Lanius_ludovicianus","Lanius_ludovicianus","Lanius_ludovicianus","Animalia","Chordata","Aves","Laniidae","Find_Sci_Names","-3.81","km/year","U",NA,NA,"Table A1",1975,1975,1975,2004,2004,2004,30,"Contraction",-3.81,"km/year","large",10,"MULTIPLE(continuous)","TimeSeries","occurrence","RAW","Maximum latitude of the 12 km radius survey circle where the species was documented","Furthest occurrence","Lanius ludovicianus","25km","Lanius ludovicianus_A10_P1","mat_25km_gVelLat",1.19908253670806,1.51880026283944,"Passeriformes","natal dispersal","Collister and De Smet (1997)","Natal_dispersal_maximum_distance_(km)",79.7,"MaxDispersalDistance","km","Sutherland (birds)","m/f","Birds","Max","natal dispersal",79.7,79.7,364.234,1,79.7,79700,79700,FALSE,"YES",79.7,-3.81,1.23522004446367,1.19908253670806,79.7,1.19908253670806,"Climate",1.19908253670806,"BOTW",7933705804790.3,9319415628238.84,27.7
"A10_P1",1.23522004446367,1.59876176831349,"A10","P1",10,73,"LaSorte_Thompson_2007_Ecology","10.1890/06-1072.1",-99.12988,39.52959,7933705.8,2740.96,5044.43,0,5044.43,752.03,"North America (US, CN, northern MX)",NA,"Ter","LAT","LE","Larus_argentatus","Larus_argentatus","Larus_argentatus","Animalia","Chordata","Aves","Laridae","Find_Sci_Names","-3.58","km/year","U",NA,NA,"Table A1",1975,1975,1975,2004,2004,2004,30,"Contraction",-3.58,"km/year","large",10,"MULTIPLE(continuous)","TimeSeries","occurrence","RAW","Maximum latitude of the 12 km radius survey circle where the species was documented","Furthest occurrence","Larus argentatus","25km","Larus argentatus_A10_P1","mat_25km_gVelLat",1.22419945539226,1.51471792885575,"Charadriiformes","arithmetic mean natal dispersal distance","Chu 2021","arimean",46.39684793,"MeanDispersalDistance","km","Chu 2021",NA,"Birds","Mean","natal dispersal",46.39684793,46.39684793,1457.702,4,11.5992119825,11599.2119825,46396.84793,FALSE,"YES",11.5992119825,-3.58,1.23522004446367,1.22419945539226,11.5992119825,1.22419945539226,"Climate",1.22419945539226,"GBIF occurrence",7933705804790.3,42387996202580.5,63.2
"A10_P1",1.23522004446367,1.59876176831349,"A10","P1",10,73,"LaSorte_Thompson_2007_Ecology","10.1890/06-1072.1",-99.12988,39.52959,7933705.8,2740.96,5044.43,0,5044.43,752.03,"North America (US, CN, northern MX)",NA,"Ter","LAT","LE","Larus_californicus","Larus_californicus","Larus_californicus","Animalia","Chordata","Aves","Laridae","Find_Sci_Names","1.01","km/year","U",NA,NA,"Table A1",1975,1975,1975,2004,2004,2004,30,"Expansion",1.01,"km/year","large",10,"MULTIPLE(continuous)","TimeSeries","occurrence","RAW","Maximum latitude of the 12 km radius survey circle where the species was documented","Furthest occurrence","Larus californicus","25km","Larus californicus_A10_P1","mat_25km_gVelLat",0.291885865414379,0.920532736443885,"Charadriiformes","arithmetic mean natal dispersal distance","Chu 2021","arimean",118.0953686,"MeanDispersalDistance","km","Chu 2021",NA,"Birds","Mean","natal dispersal",118.0953686,118.0953686,1095,3,39.3651228666667,39365.1228666667,118095.3686,TRUE,"NO",39.3651228666667,1.01,1.23522004446367,0.291885865414379,39.3651228666667,0.291885865414379,"Climate",0.291885865414379,"IUCN",7933705804790.3,6058232302816.08,57
"A10_P1",1.23522004446367,1.59876176831349,"A10","P1",10,73,"LaSorte_Thompson_2007_Ecology","10.1890/06-1072.1",-99.12988,39.52959,7933705.8,2740.96,5044.43,0,5044.43,752.03,"North America (US, CN, northern MX)",NA,"Ter","LAT","LE","Larus_delawarensis","Larus_delawarensis","Larus_delawarensis","Animalia","Chordata","Aves","Laridae","Find_Sci_Names","5.95","km/year","U",NA,NA,"Table A1",1975,1975,1975,2004,2004,2004,30,"Expansion",5.95,"km/year","large",10,"MULTIPLE(continuous)","TimeSeries","occurrence","RAW","Maximum latitude of the 12 km radius survey circle where the species was documented","Furthest occurrence","Larus delawarensis","25km","Larus delawarensis_A10_P1","mat_25km_gVelLat",1.19626613366523,1.4993458077668,"Charadriiformes","natal dispersal","Gabrey (1996)","Natal_dispersal_maximum_distance_(km)",700,"MaxDispersalDistance","km","Sutherland (birds)","m/f","Birds","Max","natal dispersal",700,700,730,2,350,350000,7e+05,TRUE,"NO",350,5.95,1.23522004446367,1.19626613366523,350,1.19626613366523,"Climate",1.19626613366523,"IUCN",7933705804790.3,13105607460564.2,51.2
"A10_P1",1.23522004446367,1.59876176831349,"A10","P1",10,73,"LaSorte_Thompson_2007_Ecology","10.1890/06-1072.1",-99.12988,39.52959,7933705.8,2740.96,5044.43,0,5044.43,752.03,"North America (US, CN, northern MX)",NA,"Ter","LAT","LE","Lophodytes_cucullatus","Lophodytes_cucullatus","Lophodytes_cucullatus","Animalia","Chordata","Aves","Anatidae","Find_Sci_Names","4.15","km/year","U",NA,NA,"Table A1",1975,1975,1975,2004,2004,2004,30,"Expansion",4.15,"km/year","large",10,"MULTIPLE(continuous)","TimeSeries","occurrence","RAW","Maximum latitude of the 12 km radius survey circle where the species was documented","Furthest occurrence","Lophodytes cucullatus","25km","Lophodytes cucullatus_A10_P1","mat_25km_gVelLat",1.34479662195499,1.53225738768196,"Anseriformes","natal dispersal","Dugger et al. (1994)","Natal_dispersal_maximum_distance_(km)",5.6,"MaxDispersalDistance","km","Sutherland (birds)","m/f","Birds","Max","natal dispersal",5.6,5.6,726.936,2,2.8,2800,5600,TRUE,"NO",2.8,4.15,1.23522004446367,1.34479662195499,2.8,1.34479662195499,"Climate",1.34479662195499,"IUCN",7933705804790.3,8843716736634.91,29.2
"A10_P1",1.23522004446367,1.59876176831349,"A10","P1",10,73,"LaSorte_Thompson_2007_Ecology","10.1890/06-1072.1",-99.12988,39.52959,7933705.8,2740.96,5044.43,0,5044.43,752.03,"North America (US, CN, northern MX)",NA,"Ter","LAT","LE","Meleagris_gallopavo","Meleagris_gallopavo","Meleagris_gallopavo","Animalia","Chordata","Aves","Phasianidae","Find_Sci_Names","23.75","km/year","U",NA,NA,"Table A1",1975,1975,1975,2004,2004,2004,30,"Expansion",23.75,"km/year","large",10,"MULTIPLE(continuous)","TimeSeries","occurrence","RAW","Maximum latitude of the 12 km radius survey circle where the species was documented","Furthest occurrence","Meleagris gallopavo","25km","Meleagris gallopavo_A10_P1","mat_25km_gVelLat",1.32667386638258,1.51305962221177,"Galliformes","natal dispersal","Eaton (1992)","Natal_dispersal_maximum_distance_(km)",48,"MaxDispersalDistance","km","Sutherland (birds)","f","Birds","Max","natal dispersal",48,48,304,1,48,48000,48000,TRUE,"NO",48,23.75,1.23522004446367,1.32667386638258,48,1.32667386638258,"Climate",1.32667386638258,"BOTW",7933705804790.3,7375475414954.26,149.2
"A10_P1",1.23522004446367,1.59876176831349,"A10","P1",10,73,"LaSorte_Thompson_2007_Ecology","10.1890/06-1072.1",-99.12988,39.52959,7933705.8,2740.96,5044.43,0,5044.43,752.03,"North America (US, CN, northern MX)",NA,"Ter","LAT","LE","Melospiza_melodia","Melospiza_melodia","Melospiza_melodia","Animalia","Chordata","Aves","Passerellidae","Find_Sci_Names","0.95","km/year","U",NA,NA,"Table A1",1975,1975,1975,2004,2004,2004,30,"Expansion",0.95,"km/year","large",10,"MULTIPLE(continuous)","TimeSeries","occurrence","RAW","Maximum latitude of the 12 km radius survey circle where the species was documented","Furthest occurrence","Melospiza melodia","25km","Melospiza melodia_A10_P1","mat_25km_gVelLat",1.19388881268701,1.49528654688288,"Passeriformes","natal dispersal","Nice (1937), Johnston (1956), Halliburton and Mewaldt (1976), Arcese (1989)","Natal_dispersal_maximum_distance_(km)",13.2,"MaxDispersalDistance","km","Sutherland (birds)","m","Birds","Max","natal dispersal",13.2,13.2,365,1,13.2,13200,13200,TRUE,"NO",13.2,0.95,1.23522004446367,1.19388881268701,13.2,1.19388881268701,"Climate",1.19388881268701,"IUCN",7933705804790.3,13306736263166.5,21.5
"A10_P1",1.23522004446367,1.59876176831349,"A10","P1",10,73,"LaSorte_Thompson_2007_Ecology","10.1890/06-1072.1",-99.12988,39.52959,7933705.8,2740.96,5044.43,0,5044.43,752.03,"North America (US, CN, northern MX)",NA,"Ter","LAT","LE","Mergus_merganser","Mergus_merganser","Mergus_merganser","Animalia","Chordata","Aves","Anatidae","Find_Sci_Names","3.91","km/year","U",NA,NA,"Table A1",1975,1975,1975,2004,2004,2004,30,"Expansion",3.91,"km/year","large",10,"MULTIPLE(continuous)","TimeSeries","occurrence","RAW","Maximum latitude of the 12 km radius survey circle where the species was documented","Furthest occurrence","Mergus merganser","25km","Mergus merganser_A10_P1","mat_25km_gVelLat",1.0038418744446,1.43948223648337,"Anseriformes","geometric/arithmetic mean natal dispersal distance","Chu 2021","geom/arimean",0.668806371,"MeanDispersalDistance","km","Chu 2021",NA,"Birds","Mean","natal dispersal",0.668806371,0.668806371,730,2,0.3344031855,334.4031855,668.806371,TRUE,"NO",0.3344031855,3.91,1.23522004446367,1.0038418744446,0.3344031855,0.3344031855,"Dispersal",NA,"IUCN",7933705804790.3,35371190877071.6,50.9
"A10_P1",1.23522004446367,1.59876176831349,"A10","P1",10,73,"LaSorte_Thompson_2007_Ecology","10.1890/06-1072.1",-99.12988,39.52959,7933705.8,2740.96,5044.43,0,5044.43,752.03,"North America (US, CN, northern MX)",NA,"Ter","LAT","LE","Molothrus_ater","Molothrus_ater","Molothrus_ater","Animalia","Chordata","Aves","Icteridae","Find_Sci_Names","5.58","km/year","U",NA,NA,"Table A1",1975,1975,1975,2004,2004,2004,30,"Expansion",5.58,"km/year","large",10,"MULTIPLE(continuous)","TimeSeries","occurrence","RAW","Maximum latitude of the 12 km radius survey circle where the species was documented","Furthest occurrence","Molothrus ater","25km","Molothrus ater_A10_P1","mat_25km_gVelLat",1.19626613366523,1.4993458077668,"Passeriformes","natal dispersal","Lowther (1993)","Natal_dispersal_maximum_distance_(km)",40,"MaxDispersalDistance","km","Sutherland (birds)","m/f","Birds","Max","natal dispersal",40,40,365,1,40,40000,40000,TRUE,"NO",40,5.58,1.23522004446367,1.19626613366523,40,1.19626613366523,"Climate",1.19626613366523,"BOTW",7933705804790.3,12432730676400.5,24.7
"A10_P1",1.23522004446367,1.59876176831349,"A10","P1",10,73,"LaSorte_Thompson_2007_Ecology","10.1890/06-1072.1",-99.12988,39.52959,7933705.8,2740.96,5044.43,0,5044.43,752.03,"North America (US, CN, northern MX)",NA,"Ter","LAT","LE","Mycteria_americana","Mycteria_americana","Mycteria_americana","Animalia","Chordata","Aves","Ciconiidae","Find_Sci_Names","-2.53","km/year","U",NA,NA,"Table A1",1975,1975,1975,2004,2004,2004,30,"Contraction",-2.53,"km/year","large",10,"MULTIPLE(continuous)","TimeSeries","occurrence","RAW","Maximum latitude of the 12 km radius survey circle where the species was documented","Furthest occurrence","Mycteria americana","25km","Mycteria americana_A10_P1","mat_25km_gVelLat",1.51560309528752,1.08209023139709,"Ciconiiformes","arithmetic mean natal dispersal distance","Chu 2021","arimean",216.3025324,"MeanDispersalDistance","km","Chu 2021",NA,"Birds","Mean","natal dispersal",216.3025324,216.3025324,1460,4,54.0756331,54075.6331,216302.5324,FALSE,"YES",54.0756331,-2.53,1.23522004446367,1.51560309528752,54.0756331,1.51560309528752,"Climate",1.51560309528752,"IUCN",7933705804790.3,14878852612246.2,191
"A10_P1",1.23522004446367,1.59876176831349,"A10","P1",10,73,"LaSorte_Thompson_2007_Ecology","10.1890/06-1072.1",-99.12988,39.52959,7933705.8,2740.96,5044.43,0,5044.43,752.03,"North America (US, CN, northern MX)",NA,"Ter","LAT","LE","Myiarchus_cinerascens","Myiarchus_cinerascens","Myiarchus_cinerascens","Animalia","Chordata","Aves","Tyrannidae","Find_Sci_Names","4.33","km/year","U",NA,NA,"Table A1",1975,1975,1975,2004,2004,2004,30,"Expansion",4.33,"km/year","large",10,"MULTIPLE(continuous)","TimeSeries","occurrence","RAW","Maximum latitude of the 12 km radius survey circle where the species was documented","Furthest occurrence","Myiarchus cinerascens","25km","Myiarchus cinerascens_A10_P1","mat_25km_gVelLat",0.485704854302588,1.12855295542072,"Passeriformes","geometric/arithmetic mean natal dispersal distance","Chu 2021","geom/arimean",9.323680713,"MeanDispersalDistance","km","Chu 2021",NA,"Birds","Mean","natal dispersal",9.323680713,9.323680713,363.468,1,9.323680713,9323.680713,9323.680713,TRUE,"NO",9.323680713,4.33,1.23522004446367,0.485704854302588,9.323680713,0.485704854302588,"Climate",0.485704854302588,"IUCN",7933705804790.3,4277757828901.48,22.4
