"Genus","reported_name_fixed","Hemisphere","Ecosystem","Gradient","Position","ShiftR","EleVeloT","LatVeloT","Unit","BaselineT","HFI","PrAb","Sampling","Grain","Signif","Quality","Ntaxa","Start","Area","LifeForm","Reference","Source","n_cl","n_sp","reported_name","scientificName","kingdom.x","phylum.x","class.x","order.x","family.x","db","db_code","START","END","DUR","kingdom.y","phylum.y","class.y","order.y","family.y","ObservationTypeSpecific","DispersalSource","Field","DispersalDistance","Code","DispersalUnit","Database","Sex","group","type","ObservationTypeGeneral","DispersalDistanceKm","MaxDispersalDistanceKm","AgeAtMaturityDays","YearOfMaturity","DispersalPotentialKmY","DispersalPotentialmY","DispersalDistancem","annual_dispersal_pot","climate_velocity","ShiftKmY","ClimVeloTKmY","AnnualDispPotKmY"
"Gentianella","Gentianella germanica","North","Terrestrial","Latitudinal","Centroid",0.039511046,NA,0.078703254,"km/year",8.38401,0.41409092825685,"OCCUR","TWO","COARSE","YES","RESURVEYED",244,1930,31.8567627,"phanero",32,"A32_P1",24648,20870,"Gentianella germanica","Gentianella germanica","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Gentianaceae","gbif","GBIF:7539382",1945,1993,49,"Plantae","Tracheophyta","Magnoliopsida","Gentianales","Gentianaceae","seed/plant dispersal (unknown)",NA,"Max._Indiv._Dispersal_Distance_(m)",1.1,"MaxDispersalDistance","m","Jenkins et al. 2007",NA,"Plants","Max","seed dispersal",0.0011,0.0011,365,1,0.0011,1.1,1.1,0.0011,0.078703254,0.039511046,0.078703254,0.0011
"Sonchus","Sonchus asper","North","Terrestrial","Latitudinal","Leading edge",0.213792849,NA,0.078703254,"km/year",8.38401,0.41409092825685,"OCCUR","TWO","COARSE","YES","RESURVEYED",244,1930,31.8567627,"phanero",32,"A32_P1",24649,18557,"Sonchus asper","Sonchus asper","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:3105782",1945,1993,49,"Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",6.12,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00612,0.00612,42,1,0.00612,6.12,6.12,0.00612,0.078703254,0.213792849,0.078703254,0.00612
"Tragopogon","Tragopogon pratensis","North","Terrestrial","Latitudinal","Centroid",0.062096178,NA,0.078703254,"km/year",8.38401,0.41409092825685,"OCCUR","TWO","COARSE","YES","RESURVEYED",244,1930,31.8567627,"phanero",32,"A32_P1",24662,19060,"Tragopogon pratensis","Tragopogon pratensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:5386897",1945,1993,49,"Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","seed dispersal (field)","Feekes 1936 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)",1900,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",1.9,1.9,365,1,1.9,1900,1900,1.9,0.078703254,0.062096178,0.078703254,1.9
"Gentianella","Gentianella germanica","North","Terrestrial","Latitudinal","Leading edge",0.321037513,NA,0.078703254,"km/year",8.38401,0.41409092825685,"OCCUR","TWO","COARSE","YES","RESURVEYED",244,1930,31.8567627,"phanero",32,"A32_P1",24663,19061,"Gentianella germanica","Gentianella germanica","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Gentianaceae","gbif","GBIF:7539382",1945,1993,49,"Plantae","Tracheophyta","Magnoliopsida","Gentianales","Gentianaceae","seed/plant dispersal (unknown)",NA,"Max._Indiv._Dispersal_Distance_(m)",1.1,"MaxDispersalDistance","m","Jenkins et al. 2007",NA,"Plants","Max","seed dispersal",0.0011,0.0011,365,1,0.0011,1.1,1.1,0.0011,0.078703254,0.321037513,0.078703254,0.0011
"Sonchus","Sonchus asper","North","Terrestrial","Latitudinal","Centroid",0.447558857,NA,0.078703254,"km/year",8.38401,0.41409092825685,"OCCUR","TWO","COARSE","YES","RESURVEYED",244,1930,31.8567627,"phanero",32,"A32_P1",24666,21980,"Sonchus asper","Sonchus asper","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:3105782",1945,1993,49,"Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",6.12,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00612,0.00612,42,1,0.00612,6.12,6.12,0.00612,0.078703254,0.447558857,0.078703254,0.00612
"Fagus","Fagus sylvatica","North","Terrestrial","Latitudinal","Leading edge",0.070121027,NA,0.078703254,"km/year",8.38401,0.41409092825685,"OCCUR","TWO","COARSE","YES","RESURVEYED",244,1930,31.8567627,"phanero",32,"A32_P1",24671,25266,"Fagus sylvatica","Fagus sylvatica","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","gbif","GBIF:2882316",1945,1993,49,"Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","seed dispersal (field)","M�ller-Schneider 1949 in Vittoz & Engler 2007","Maximum_recorded_dispersal_distance_(m)",32,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.032,0.032,1825,5,0.0064,6.4,32,0.0064,0.078703254,0.070121027,0.078703254,0.0064
"Geranium","Geranium robertianum","North","Terrestrial","Latitudinal","Leading edge",0.073704004,NA,0.078703254,"km/year",8.38401,0.41409092825685,"OCCUR","TWO","COARSE","YES","RESURVEYED",244,1930,31.8567627,"phanero",32,"A32_P1",24674,25269,"Geranium robertianum","Geranium robertianum","Plantae","Tracheophyta","Magnoliopsida","Geraniales","Geraniaceae","gbif","GBIF:2890668",1945,1993,49,"Plantae","Tracheophyta","Magnoliopsida","Geraniales","Geraniaceae","seed dispersal (field)","Ridley 1930 in M�ller-Schneider 1983 in Vittoz & Engler 2007","Maximum_recorded_dispersal_distance_(m)",6,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.006,0.006,365,1,0.006,6,6,0.006,0.078703254,0.073704004,0.078703254,0.006
"Mercurialis","Mercurialis perennis","North","Terrestrial","Latitudinal","Centroid",0.145650464,NA,0.078703254,"km/year",8.38401,0.41409092825685,"OCCUR","TWO","COARSE","YES","RESURVEYED",244,1930,31.8567627,"phanero",32,"A32_P1",24675,25270,"Mercurialis perennis","Mercurialis perennis","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","gbif","GBIF:3063016",1945,1993,49,"Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","seed dispersal (field)","Ridley 1930 in M�ller-Schneider 1983 in Vittoz & Engler 2007","Maximum_recorded_dispersal_distance_(m)",4,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.004,0.004,365,1,0.004,4,4,0.004,0.078703254,0.145650464,0.078703254,0.004
"Eupatorium","Eupatorium cannabinum","North","Terrestrial","Latitudinal","Centroid",0.196415807,NA,0.078703254,"km/year",8.38401,0.41409092825685,"OCCUR","TWO","COARSE","YES","RESURVEYED",244,1930,31.8567627,"phanero",32,"A32_P1",24678,24180,"Eupatorium cannabinum","Eupatorium cannabinum","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:5402943",1945,1993,49,"Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",23.71,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.02371,0.02371,365,1,0.02371,23.71,23.71,0.02371,0.078703254,0.196415807,0.078703254,0.02371
"Scrophularia","Scrophularia nodosa","North","Terrestrial","Latitudinal","Centroid",0.129210443,NA,0.078703254,"km/year",8.38401,0.41409092825685,"OCCUR","TWO","COARSE","YES","RESURVEYED",244,1930,31.8567627,"phanero",32,"A32_P1",24691,22006,"Scrophularia nodosa","Scrophularia nodosa","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Scrophulariaceae","gbif","GBIF:3170886",1945,1993,49,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","Scrophulariaceae","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",0.91,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00091,0.00091,365,1,0.00091,0.91,0.91,0.00091,0.078703254,0.129210443,0.078703254,0.00091
"Achillea","Achillea millefolium","North","Terrestrial","Latitudinal","Centroid",0.024256018,NA,0.078703254,"km/year",8.38401,0.41409092825685,"OCCUR","TWO","COARSE","YES","RESURVEYED",244,1930,31.8567627,"phanero",32,"A32_P1",24695,22009,"Achillea millefolium","Achillea millefolium","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:3120060",1945,1993,49,"Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",0.39,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00039,0.00039,365,1,0.00039,0.39,0.39,0.00039,0.078703254,0.024256018,0.078703254,0.00039
"Pulicaria","Pulicaria dysenterica","North","Terrestrial","Latitudinal","Centroid",0.122498209,NA,0.078703254,"km/year",8.38401,0.41409092825685,"OCCUR","TWO","COARSE","YES","RESURVEYED",244,1930,31.8567627,"phanero",32,"A32_P1",24697,24199,"Pulicaria dysenterica","Pulicaria dysenterica","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:3095609",1945,1993,49,"Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",6.91,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00691,0.00691,365,1,0.00691,6.91,6.91,0.00691,0.078703254,0.122498209,0.078703254,0.00691
"Fagus","Fagus sylvatica","North","Terrestrial","Latitudinal","Centroid",0.087901513,NA,0.078703254,"km/year",8.38401,0.41409092825685,"OCCUR","TWO","COARSE","YES","RESURVEYED",244,1930,31.8567627,"phanero",32,"A32_P1",24699,20920,"Fagus sylvatica","Fagus sylvatica","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","gbif","GBIF:2882316",1945,1993,49,"Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","seed dispersal (field)","M�ller-Schneider 1949 in Vittoz & Engler 2007","Maximum_recorded_dispersal_distance_(m)",32,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.032,0.032,1825,5,0.0064,6.4,32,0.0064,0.078703254,0.087901513,0.078703254,0.0064
"Potentilla","Potentilla reptans","North","Terrestrial","Latitudinal","Centroid",0.214857445,NA,0.078703254,"km/year",8.38401,0.41409092825685,"OCCUR","TWO","COARSE","YES","RESURVEYED",244,1930,31.8567627,"phanero",32,"A32_P1",24703,25298,"Potentilla reptans","Potentilla reptans","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","gbif","GBIF:5367273",1945,1993,49,"Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","seed dispersal (model)","Kiviniemi & Telenius 1998","Maximum_recorded_dispersal_distance_(m)",7,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.007,0.007,365,1,0.007,7,7,0.007,0.078703254,0.214857445,0.078703254,0.007
"Carduus","Carduus nutans","North","Terrestrial","Latitudinal","Centroid",0.050139603,NA,0.078703254,"km/year",8.38401,0.41409092825685,"OCCUR","TWO","COARSE","YES","RESURVEYED",244,1930,31.8567627,"phanero",32,"A32_P1",24705,22019,"Carduus nutans","Carduus nutans","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:8185959",1945,1993,49,"Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","seed/plant dispersal (field)","Smith, Lane M., Kok LT. Dispersal of Musk Thistle (Carduus nutans) Seeds. Weed Science. 1984;32(1):120-125","Maximum.dispersal.distance.m.",100,"MaxDispersalDistance","m","Flores et al. 2013",NA,"Plants","Max","seed dispersal",0.1,0.1,1,1,0.1,100,100,0.1,0.078703254,0.050139603,0.078703254,0.1
"Primula","Primula veris","North","Terrestrial","Latitudinal","Centroid",0.105174382,NA,0.078703254,"km/year",8.38401,0.41409092825685,"OCCUR","TWO","COARSE","YES","RESURVEYED",244,1930,31.8567627,"phanero",32,"A32_P1",24714,22028,"Primula veris","Primula veris","Plantae","Tracheophyta","Magnoliopsida","Ericales","Primulaceae","gbif","GBIF:8377689",1945,1993,49,"Plantae","Tracheophyta","Magnoliopsida","Ericales","Primulaceae","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",0.12,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00012,0.00012,365,1,0.00012,0.12,0.12,0.00012,0.078703254,0.105174382,0.078703254,0.00012
"Veronica","Veronica arvensis","North","Terrestrial","Latitudinal","Centroid",1.126534614,NA,0.078703254,"km/year",8.38401,0.41409092825685,"OCCUR","TWO","COARSE","YES","RESURVEYED",244,1930,31.8567627,"phanero",32,"A32_P1",24721,22035,"Veronica arvensis","Veronica arvensis","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","gbif","GBIF:3172048",1945,1993,49,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","seed/plant dispersal (field)","Nakanishi, H. Splash seed dispersal by raindrops. Ecological Research 2002;17: 663-671.","Mean.dispersal.distance.m.",0.145711403,"MeanDispersalDistance","m","Flores et al. 2013",NA,"Plants","Mean","seed dispersal",0.000145711403,0.000145711403,365,1,0.000145711403,0.145711403,0.145711403,0.000145711403,0.078703254,1.126534614,0.078703254,0.000145711403
"Achillea","Achillea ptarmica","North","Terrestrial","Latitudinal","Leading edge",0.236550773,NA,0.078703254,"km/year",8.38401,0.41409092825685,"OCCUR","TWO","COARSE","YES","RESURVEYED",244,1930,31.8567627,"phanero",32,"A32_P1",24727,22041,"Achillea ptarmica","Achillea ptarmica","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:3120333",1945,1993,49,"Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",0.68,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00068,0.00068,365,1,0.00068,0.68,0.68,0.00068,0.078703254,0.236550773,0.078703254,0.00068
"Cirsium","Cirsium arvense","North","Terrestrial","Latitudinal","Leading edge",0.166167555,NA,0.078703254,"km/year",8.38401,0.41409092825685,"OCCUR","TWO","COARSE","YES","RESURVEYED",244,1930,31.8567627,"phanero",32,"A32_P1",24746,23153,"Cirsium arvense","Cirsium arvense","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:3113414",1945,1993,49,"Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",53.37,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.05337,0.05337,365,1,0.05337,53.37,53.37,0.05337,0.078703254,0.166167555,0.078703254,0.05337
"Achillea","Achillea millefolium","North","Terrestrial","Latitudinal","Leading edge",0.038601826,NA,0.078703254,"km/year",8.38401,0.41409092825685,"OCCUR","TWO","COARSE","YES","RESURVEYED",244,1930,31.8567627,"phanero",32,"A32_P1",24749,22063,"Achillea millefolium","Achillea millefolium","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:3120060",1945,1993,49,"Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",0.39,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00039,0.00039,365,1,0.00039,0.39,0.39,0.00039,0.078703254,0.038601826,0.078703254,0.00039
"Centaurea","Centaurea scabiosa","North","Terrestrial","Latitudinal","Centroid",0.166266684,NA,0.078703254,"km/year",8.38401,0.41409092825685,"OCCUR","TWO","COARSE","YES","RESURVEYED",244,1930,31.8567627,"phanero",32,"A32_P1",24750,23157,"Centaurea scabiosa","Centaurea scabiosa","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:8087525",1945,1993,49,"Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",1.95,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00195,0.00195,365,1,0.00195,1.95,1.95,0.00195,0.078703254,0.166266684,0.078703254,0.00195
"Tragopogon","Tragopogon pratensis","North","Terrestrial","Latitudinal","Leading edge",0.300232238,NA,0.078703254,"km/year",8.38401,0.41409092825685,"OCCUR","TWO","COARSE","YES","RESURVEYED",244,1930,31.8567627,"phanero",32,"A32_P1",24753,23160,"Tragopogon pratensis","Tragopogon pratensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:5386897",1945,1993,49,"Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","seed dispersal (field)","Feekes 1936 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)",1900,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",1.9,1.9,365,1,1.9,1900,1900,1.9,0.078703254,0.300232238,0.078703254,1.9
"Lactuca","Lactuca muralis","North","Terrestrial","Latitudinal","Leading edge",0.517209666,NA,0.078703254,"km/year",8.38401,0.41409092825685,"OCCUR","TWO","COARSE","YES","RESURVEYED",244,1930,31.8567627,"phanero",32,"A32_P1",24757,22071,"Lactuca muralis","Mycelis muralis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:3139040",1945,1993,49,"Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",14.33,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.01433,0.01433,365,1,0.01433,14.33,14.33,0.01433,0.078703254,0.517209666,0.078703254,0.01433
"Agrimonia","Agrimonia eupatoria","North","Terrestrial","Latitudinal","Leading edge",0.308494496,NA,0.078703254,"km/year",8.38401,0.41409092825685,"OCCUR","TWO","COARSE","YES","RESURVEYED",244,1930,31.8567627,"phanero",32,"A32_P1",24766,22080,"Agrimonia eupatoria","Agrimonia eupatoria","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","gbif","GBIF:3001956",1945,1993,49,"Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","seed dispersal (model)","Kivieniemi 1996 in Kiviniemi & Telenius 1998","Maximum_recorded_dispersal_distance_(m)",932,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.932,0.932,365,1,0.932,932,932,0.932,0.078703254,0.308494496,0.078703254,0.932
"Fraxinus","Fraxinus excelsior","North","Terrestrial","Latitudinal","Centroid",0.150590259,NA,0.078703254,"km/year",8.38401,0.41409092825685,"OCCUR","TWO","COARSE","YES","RESURVEYED",244,1930,31.8567627,"phanero",32,"A32_P1",24767,24267,"Fraxinus excelsior","Fraxinus excelsior","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Oleaceae","gbif","GBIF:3172358",1945,1993,49,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","Oleaceae","seed dispersal (field)","Geiger 1960 in M�lller-Schneider 1986 in Vittoz & Engler 2007","Maximum_recorded_dispersal_distance_(m)",725,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.725,0.725,1825,5,0.145,145,725,0.145,0.078703254,0.150590259,0.078703254,0.145
"Sonchus","Sonchus arvensis","North","Terrestrial","Latitudinal","Centroid",0.282930009,NA,0.078703254,"km/year",8.38401,0.41409092825685,"OCCUR","TWO","COARSE","YES","RESURVEYED",244,1930,31.8567627,"phanero",32,"A32_P1",24770,22448,"Sonchus arvensis","Sonchus arvensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:3105813",1945,1993,49,"Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","seed dispersal (field)","Feekes 1936 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)",1100,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",1.1,1.1,365,1,1.1,1100,1100,1.1,0.078703254,0.282930009,0.078703254,1.1
"Myosotis","Myosotis scorpioides","North","Terrestrial","Latitudinal","Centroid",0.092432668,NA,0.078703254,"km/year",8.38401,0.41409092825685,"OCCUR","TWO","COARSE","YES","RESURVEYED",244,1930,31.8567627,"phanero",32,"A32_P1",24772,22086,"Myosotis scorpioides","Myosotis scorpioides","Plantae","Tracheophyta","Magnoliopsida","Boraginales","Boraginaceae","gbif","GBIF:5341184",1945,1993,49,"Plantae","Tracheophyta","Magnoliopsida","Boraginales","Boraginaceae","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",0.12,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00012,0.00012,365,1,0.00012,0.12,0.12,0.00012,0.078703254,0.092432668,0.078703254,0.00012
